task,pID,scriptID,jobID,State,endTime,seconds,nCPU,ReqMem,maxRSS,tmpUsed
marginal,2800,rm_by_t_ki,12196438,COMPLETED,1740138017,39283,16,NA,5131408000,NA
marginal,3655,rm_by_t_ki,12197029,COMPLETED,1740137957,28725,16,NA,3831016000,NA
marginal,1271,rm_by_n_ki,12201211,COMPLETED,1740137905,1487,16,NA,2429428000,NA
marginal,675,rm_by_n_ki,12201205,COMPLETED,1740136959,941,16,NA,2416684000,NA
marginal,950,rm_by_n_ki,12201208,COMPLETED,1740136390,126,16,NA,2250696000,NA
marginal,706,rm_by_n_ki,12201206,COMPLETED,1740136289,271,16,NA,2302512000,NA
marginal,635,rm_by_n_ki,12201204,COMPLETED,1740136212,194,16,NA,2222748000,NA
marginal,2800,by_t_ki,12196404,COMPLETED,1740135617,37437,16,NA,5043240000,NA
marginal,2131,rm_by_t_ki,12196395,COMPLETED,1740134954,37396,16,NA,3755172000,NA
marginal,2800,ns_n_ki,12196437,COMPLETED,1740134866,36197,16,NA,5041896000,NA
marginal,2131,by_t_ki,12196393,COMPLETED,1740134572,37146,16,NA,3709636000,NA
marginal,3929,ns_n_ki,12197054,COMPLETED,1740134098,12588,16,NA,3436504000,NA
marginal,4111,by_kv,12197059,COMPLETED,1740132920,7439,16,NA,3158344000,NA
marginal,3929,rm_by_t_ki,12197055,COMPLETED,1740132787,10401,16,NA,3456604000,NA
marginal,2800,ns_ki,12196436,COMPLETED,1740132638,33969,16,NA,5043784000,NA
marginal,2800,by_nt_ki,12196435,COMPLETED,1740132577,34136,16,NA,4923864000,NA
marginal,3655,ns_ki,12197028,COMPLETED,1740132369,23137,16,NA,3808732000,NA
marginal,3929,ns_ki,12197053,COMPLETED,1740132019,10948,16,NA,3544884000,NA
marginal,3929,by_t_ki,12197051,COMPLETED,1740131848,13122,16,NA,3368648000,NA
marginal,2131,ns_ki,12196394,COMPLETED,1740130456,32964,16,NA,3743840000,NA
marginal,3929,by_nt_ki,12197052,COMPLETED,1740130172,11385,16,NA,3362996000,NA
marginal,3603,rm_by_t_ki,12196494,COMPLETED,1740127726,24053,16,NA,3126112000,NA
marginal,3603,ns_n_ki,12196493,COMPLETED,1740126967,23587,16,NA,3132848000,NA
marginal,493,rm_by_t_ki,12196349,COMPLETED,1740125826,30542,16,NA,5406564000,NA
marginal,4111,by_ki,12197060,COMPLETED,1740125633,28,16,NA,0,NA
marginal,3603,by_t_ki,12196491,COMPLETED,1740125593,22668,16,NA,3111456000,NA
marginal,3603,ns_ki,12196492,COMPLETED,1740125127,21975,16,NA,3120224000,NA
marginal,493,by_t_ki,12196346,COMPLETED,1740123151,27901,16,NA,5073160000,NA
marginal,493,ns_n_ki,12196348,COMPLETED,1740119732,24482,16,NA,5590608000,NA
marginal,3710,ns_n_ki,12197038,COMPLETED,1740118769,6900,16,NA,2698104000,NA
marginal,3710,rm_by_t_ki,12197039,COMPLETED,1740118715,6573,16,NA,2691092000,NA
marginal,493,ns_ki,12196347,COMPLETED,1740118429,23077,16,NA,5587564000,NA
marginal,3710,ns_ki,12197037,COMPLETED,1740116570,4770,16,NA,2783696000,NA
marginal,3710,by_nt_ki,12197036,COMPLETED,1740116163,5579,16,NA,2689140000,NA
marginal,3710,by_kv,12197033,COMPLETED,1740114773,4521,16,NA,2642616000,NA
marginal,748,by_t_ki,12196353,COMPLETED,1740112829,17477,16,NA,4094888000,NA
marginal,3646,by_nt_ki,12197018,COMPLETED,1740112703,8546,16,NA,2963012000,NA
marginal,3646,by_t_ki,12197017,COMPLETED,1740112542,8417,16,NA,2964540000,NA
marginal,3646,ns_n_ki,12197020,COMPLETED,1740112519,8141,16,NA,3072700000,NA
marginal,3646,rm_by_t_ki,12197021,COMPLETED,1740112506,8128,16,NA,3191024000,NA
marginal,748,rm_by_t_ki,12196357,COMPLETED,1740112322,16466,16,NA,3955140000,NA
marginal,3199,rm_by_t_ki,12196457,COMPLETED,1740112288,13100,16,NA,3056396000,NA
marginal,3199,ns_n_ki,12196456,COMPLETED,1740112132,12944,16,NA,3035356000,NA
marginal,3646,ns_ki,12197019,COMPLETED,1740111800,7422,16,NA,3068836000,NA
marginal,748,ns_n_ki,12196356,COMPLETED,1740110601,14609,16,NA,4094160000,NA
marginal,3199,by_nt_ki,12196454,COMPLETED,1740110583,11458,16,NA,3024512000,NA
marginal,3710,by_n_ki,12197034,COMPLETED,1740110365,80,16,NA,1544000,NA
marginal,3199,by_t_ki,12196453,COMPLETED,1740110277,11152,16,NA,3065724000,NA
marginal,3199,ns_ki,12196455,COMPLETED,1740110219,11031,16,NA,2911112000,NA
marginal,748,by_nt_ki,12196354,COMPLETED,1740109872,14520,16,NA,4095164000,NA
marginal,3711,by_t_ki,12196028,COMPLETED,1740109570,45625,16,NA,4488744000,NA
marginal,3646,by_kv,12197015,COMPLETED,1740109203,5302,16,NA,2816904000,NA
marginal,2800,by_kv,12196403,COMPLETED,1740108665,10583,16,NA,3655032000,NA
marginal,3199,by_kv,12196452,COMPLETED,1740107727,8539,16,NA,3221700000,NA
marginal,3711,rm_by_t_ki,12196029,COMPLETED,1740107108,43064,16,NA,4292300000,NA
marginal,3711,by_ki,12196027,COMPLETED,1740106695,42783,16,NA,4733792000,NA
marginal,2553,rm_by_t_ki,12196400,COMPLETED,1740106615,8794,16,NA,3551604000,NA
marginal,2553,by_t_ki,12196398,COMPLETED,1740105771,8048,16,NA,3540324000,NA
marginal,3603,by_kv,12196490,COMPLETED,1740105764,2839,16,NA,2522100000,NA
marginal,2553,by_nt_ki,12196399,COMPLETED,1740105680,7826,16,NA,3541536000,NA
marginal,450,ns_n_ki,12194553,COMPLETED,1740104865,1029,128,NA,10787728000,NA
marginal,3646,by_n_ki,12197016,COMPLETED,1740104142,17,16,NA,0,NA
marginal,3445,by_kv,12196489,COMPLETED,1740103701,776,16,NA,2433316000,NA
marginal,748,by_kv,12196352,COMPLETED,1740103354,8070,16,NA,3215204000,NA
marginal,493,by_kv,12196345,COMPLETED,1740101808,6760,16,NA,3693440000,NA
marginal,2553,by_kv,12196397,COMPLETED,1740101291,3568,16,NA,2964272000,NA
marginal,1210,by_t_ki,12196370,COMPLETED,1740100318,3423,16,NA,2598144000,NA
marginal,1210,ns_n_ki,12196372,COMPLETED,1740100215,3253,16,NA,2538324000,NA
marginal,1210,by_nt_ki,12196371,COMPLETED,1740100174,3245,16,NA,2595228000,NA
marginal,1210,rm_by_t_ki,12196373,COMPLETED,1740099770,2775,16,NA,2515548000,NA
marginal,1210,by_kv,12196367,COMPLETED,1740098424,1629,16,NA,2458488000,NA
marginal,1113,rm_by_t_ki,12196362,COMPLETED,1740098362,2170,16,NA,2524880000,NA
marginal,450,by_kv,12196342,COMPLETED,1740095237,760,16,NA,2330416000,NA
marginal,4310,rm_by_t_ki,12196083,COMPLETED,1740094623,3397,16,NA,2595264000,NA
marginal,4310,by_t_ki,12196082,COMPLETED,1740094117,2927,16,NA,2473804000,NA
marginal,4747,by_t_ki,12196085,COMPLETED,1740093457,2090,16,NA,2421752000,NA
marginal,4747,rm_by_t_ki,12196086,COMPLETED,1740093162,1795,16,NA,2419036000,NA
marginal,5186,by_ki,12196090,COMPLETED,1740091809,16,16,NA,0,NA
marginal,4910,by_ki,12196087,COMPLETED,1740091605,27,16,NA,0,NA
marginal,4910,rm_by_t_ki,12196089,COMPLETED,1740091591,13,16,NA,0,NA
marginal,4747,by_ki,12196084,COMPLETED,1740091362,30,16,NA,0,NA
marginal,4310,by_ki,12196081,COMPLETED,1740091167,12,16,NA,0,NA
marginal,3603,by_ki,12196078,COMPLETED,1740091100,15,16,NA,0,NA
marginal,3445,by_ki,12196075,COMPLETED,1740091034,18,16,NA,0,NA
marginal,635,rm_by_t_ki,12196068,COMPLETED,1740091000,232,16,NA,2240168000,NA
marginal,635,by_t_ki,12196067,COMPLETED,1740090968,237,16,NA,2240472000,NA
marginal,3351,by_ki,12196072,COMPLETED,1740090962,15,16,NA,0,NA
marginal,635,by_ki,12196066,COMPLETED,1740090705,11,16,NA,0,NA
mcmcmc,07202,ns_n_kv,12195848,COMPLETED,1740078782,7747,16,NA,30131708000,NA
marginal,4103,by_kv,12194538,COMPLETED,1740071191,30007,64,NA,14746724000,NA
marginal,3351,by_n_ki,12188746,COMPLETED,1740066798,107979,16,NA,5206764000,NA
marginal,450,by_t_ki,12194548,COMPLETED,1740066090,24692,1,NA,152532000,NA
marginal,4220,by_ki,12196030,COMPLETED,1740064100,24,16,NA,0,NA
marginal,3345,ns_nt_ki,12194888,COMPLETED,1740063861,47,16,NA,1992000,NA
marginal,3405,by_ki,12189061,COMPLETED,1740060385,68232,16,NA,7443792000,NA
marginal,3927,by_kv,12195716,COMPLETED,1740055281,21,16,NA,0,NA
marginal,4291,by_n_ki,12188772,COMPLETED,1740050276,84303,16,NA,7604084000,NA
marginal,5201,by_n_ki,12188798,COMPLETED,1740050118,58697,16,NA,4487512000,NA
marginal,5201,by_ki,12188797,COMPLETED,1740049029,57675,16,NA,4511692000,NA
marginal,3345,ns_n_ki,12194903,OUT_OF_MEMORY,1740047810,13,64,NA,0,NA
marginal,3345,rm_by_t_ki,12194904,OUT_OF_MEMORY,1740047807,10,64,NA,0,NA
marginal,3345,hg_m_ki,12194901,OUT_OF_MEMORY,1740047805,8,64,NA,0,NA
marginal,3345,hg2_ki,12194897,OUT_OF_MEMORY,1740047778,11,64,NA,0,NA
marginal,3345,hg_b_ki,12194898,OUT_OF_MEMORY,1740047777,10,64,NA,0,NA
marginal,3345,hg_bm_ki,12194899,OUT_OF_MEMORY,1740047777,10,64,NA,0,NA
marginal,3345,hg_ki,12194900,OUT_OF_MEMORY,1740047776,9,64,NA,0,NA
mcmcmc,3448,hg2_ki,12194164,TIMEOUT,1740046665,8128,64,NA,123081640000,NA
mcmcmc,3927,by_kv,12194511,COMPLETED,1740046278,5618,16,NA,6817588000,NA
marginal,3345,by_kv,12194532,COMPLETED,1740044278,3125,64,NA,7631992000,NA
marginal,450,rm_by_t_ki,12194547,COMPLETED,1740043844,2446,16,NA,2425772000,NA
marginal,450,by_nt_ki,12194549,COMPLETED,1740043812,2383,16,NA,2397148000,NA
mcmcmc,3804,hg2_ki,12164352,TIMEOUT,1740037250,8126,64,NA,90547584000,NA
marginal,4291,by_ki,12188771,COMPLETED,1740030554,64614,16,NA,7643672000,NA
marginal,3405,by_n_ki,12188748,COMPLETED,1740027085,67823,16,NA,7131620000,NA
mcmcmc,4649,hg2_ki,12164351,TIMEOUT,1740024286,8111,64,NA,129733184000,NA
marginal,07205,by_n_ki,12189167,COMPLETED,1740015465,91,16,NA,951428000,0.421
marginal,4308,by_ki,12188775,COMPLETED,1740015021,48684,16,NA,4993264000,NA
marginal,4308,by_n_ki,12188776,COMPLETED,1740010308,43971,16,NA,4561560000,NA
marginal,748,by_n_ki,12188807,COMPLETED,1740008009,16055,16,NA,4013268000,NA
marginal,748,by_ki,12188806,COMPLETED,1740005760,13806,16,NA,4.149e+09,NA
marginal,5230,by_ki,12188799,COMPLETED,1740002165,10677,16,NA,3015300000,NA
marginal,4111,by_n_ki,12188768,COMPLETED,1740001629,38222,16,NA,3891752000,NA
marginal,2131,by_n_ki,12188736,COMPLETED,1739995631,38213,16,NA,3597492000,NA
marginal,5186,by_n_ki,12188796,COMPLETED,1739994441,3087,16,NA,2.5e+09,NA
marginal,5268,by_n_ki,12188814,COMPLETED,1739993713,1560,16,NA,2430056000,NA
marginal,5268,by_ki,12188803,COMPLETED,1739993078,1258,16,NA,2480096000,NA
marginal,3833,by_ki,12188763,COMPLETED,1739992788,29513,16,NA,3818504000,NA
marginal,2131,by_ki,12188735,COMPLETED,1739992599,35181,16,NA,3741460000,NA
marginal,950,by_n_ki,12188809,COMPLETED,1739992141,87,16,NA,2248896000,NA
marginal,950,by_ki,12188808,COMPLETED,1739992128,74,16,NA,2204904000,NA
marginal,706,by_n_ki,12188805,COMPLETED,1739992029,209,16,NA,2343472000,NA
marginal,706,by_ki,12188804,COMPLETED,1739992023,203,16,NA,2301832000,NA
marginal,2800,by_ki,12188739,COMPLETED,1739991944,34495,16,NA,5599632000,NA
marginal,5255,by_ki,12188801,COMPLETED,1739991805,85,16,NA,2246396000,NA
marginal,2800,by_n_ki,12188740,COMPLETED,1739990353,32904,16,NA,4994196000,NA
marginal,3833,by_n_ki,12188764,COMPLETED,1739990117,26842,16,NA,3693488000,NA
marginal,3655,by_n_ki,12188758,COMPLETED,1739988376,25776,16,NA,3812204000,NA
marginal,3655,by_ki,12188757,COMPLETED,1739988204,25604,16,NA,3798056000,NA
marginal,4867,by_n_ki,12188790,COMPLETED,1739987777,18137,16,NA,3948340000,NA
marginal,3603,by_n_ki,12188754,COMPLETED,1739985729,23957,16,NA,3123760000,NA
marginal,4867,by_ki,12188789,COMPLETED,1739983278,13788,16,NA,4287064000,NA
marginal,5099,by_n_ki,12188794,COMPLETED,1739975193,4979,16,NA,2517192000,NA
marginal,4309,by_n_ki,12188778,COMPLETED,1739975057,8041,16,NA,3121524000,NA
marginal,3929,by_ki,12188765,COMPLETED,1739974978,11703,16,NA,3351016000,NA
marginal,4910,by_n_ki,12188792,COMPLETED,1739974937,5297,16,NA,3243656000,NA
marginal,3929,by_n_ki,12188766,COMPLETED,1739974200,10925,16,NA,3416532000,NA
marginal,5099,by_ki,12188793,COMPLETED,1739974053,4413,16,NA,2577080000,NA
marginal,4309,by_ki,12188777,COMPLETED,1739973168,6560,16,NA,3012292000,NA
marginal,4220,by_n_ki,12188770,COMPLETED,1739971968,6588,16,NA,2860480000,NA
marginal,3199,by_n_ki,12188742,COMPLETED,1739971008,12538,16,NA,2939372000,NA
marginal,3646,by_ki,12188755,COMPLETED,1739970769,8270,16,NA,3056184000,NA
marginal,4310,by_n_ki,12188780,COMPLETED,1739970634,3109,16,NA,2497352000,NA
marginal,4790,by_n_ki,12188788,COMPLETED,1739969913,459,16,NA,2283200000,NA
marginal,4790,by_ki,12188787,COMPLETED,1739969464,414,16,NA,2276492000,NA
marginal,493,by_ki,12179791,COMPLETED,1739969457,23805,16,NA,5649248000,NA
marginal,4747,by_n_ki,12188784,COMPLETED,1739969425,1662,16,NA,2409416000,NA
marginal,3199,by_ki,12188741,COMPLETED,1739968846,10407,16,NA,3140424000,NA
marginal,3710,by_ki,12188759,COMPLETED,1739967728,4554,16,NA,2606604000,NA
mcmcmc,3708,hg2_ki,12104280,TIMEOUT,1739967728,258302,16,NA,50941940000,NA
marginal,2553,by_ki,12188737,COMPLETED,1739966289,8871,16,NA,3546740000,NA
marginal,2553,by_n_ki,12188738,COMPLETED,1739965703,8285,16,NA,3387320000,NA
marginal,3445,by_n_ki,12188752,COMPLETED,1739965351,3896,16,NA,2744244000,NA
marginal,3832,by_n_ki,12188762,COMPLETED,1739963374,99,16,NA,2229740000,NA
marginal,3832,by_ki,12188761,COMPLETED,1739963332,57,16,NA,2230288000,NA
marginal,3244,by_ki,12188743,COMPLETED,1739960901,2431,16,NA,2590028000,NA
marginal,3244,by_n_ki,12188744,COMPLETED,1739960660,2158,16,NA,2535256000,NA
marginal,3408,by_n_ki,12188750,COMPLETED,1739960618,977,16,NA,2327.5,NA
marginal,3408,by_ki,12188749,COMPLETED,1739960518,909,16,NA,2397080000,NA
marginal,1113,by_n_ki,12188730,COMPLETED,1739959591,2173,16,NA,2547176000,NA
marginal,1113,by_ki,12188729,COMPLETED,1739959220,1802,16,NA,2478612000,NA
marginal,1271,by_n_ki,12188734,COMPLETED,1739958816,1398,16,NA,2381564000,NA
marginal,1271,by_ki,12188733,COMPLETED,1739958752,1334,16,NA,2392116000,NA
marginal,5228,by_nt_ki,12177501,OUT_OF_MEMORY,1739958466,27,64,NA,0,NA
marginal,104,by_ki,12179788,COMPLETED,1739948947,67931,16,NA,6367228000,NA
marginal,675,by_ki,12179793,COMPLETED,1739947497,916,16,NA,2378976000,NA
marginal,450,by_ki,12179790,COMPLETED,1739946533,2142,16,NA,2368200000,NA
mcmcmc,07202,ns_n_kv,12181523,TIMEOUT,1739925404,8106,16,NA,30135708000,NA
mcmcmc,3804,hg2_ki,12149461,COMPLETED,1739858821,140181,64,NA,90654092000,NA
mcmcmc,3927,hg2_ki,12168429,TIMEOUT,1739815014,8107,16,NA,23390156000,NA
marginal,5228,by_t_ki,12169287,OUT_OF_MEMORY,1739807502,10,64,NA,0,NA
marginal,5228,rm_by_t_ki,12169285,OUT_OF_MEMORY,1739807244,9,64,NA,0,NA
mcmcmc,07202,hg_kv,12165987,COMPLETED,1739792671,7324,16,NA,36385116000,NA
mcmcmc,157,hg_m_ki,12166534,OUT_OF_MEMORY,1739785272,15,64,NA,0,NA
mcmcmc,157,hg_bm_ki,12166533,OUT_OF_MEMORY,1739785241,14,64,NA,0,NA
marginal,07205,hg2_ki,12166506,COMPLETED,1739785171,4,64,NA,0,NA
marginal,07202,ns_n_ki,12166483,OUT_OF_MEMORY,1739785147,10,16,NA,0,NA
marginal,07200,ns_n_ki,12166470,COMPLETED,1739785146,40,16,NA,436000,NA
marginal,07202,hg_ki,12166480,OUT_OF_MEMORY,1739785146,9,16,NA,0,NA
marginal,07200,hg_m_kv,12166468,COMPLETED,1739785145,39,16,NA,2e+06,NA
marginal,07200,ns_ki,12166469,COMPLETED,1739785145,39,16,NA,2488000,NA
marginal,07202,hg_m_ki,12166481,COMPLETED,1739785145,8,16,NA,0,NA
marginal,07200,hg_b_ki,12166462,COMPLETED,1739785133,27,16,NA,0,NA
marginal,07202,hg_b_ki,12166478,COMPLETED,1739785123,17,16,NA,0,NA
marginal,07200,by_nt_ki,12166459,COMPLETED,1739785122,16,16,NA,0,NA
marginal,07200,rm_by_t_ki,12166472,COMPLETED,1739785117,11,16,NA,0,NA
marginal,07200,by_t_ki,12166460,COMPLETED,1739785116,10,16,NA,0,NA
marginal,07200,by_n_ki,12166458,COMPLETED,1739785112,6,16,NA,0,NA
marginal,07200,hg_bm_kv,12166465,COMPLETED,1739785112,6,16,NA,0,NA
marginal,07200,hg_ki,12166466,COMPLETED,1739785111,5,16,NA,0,NA
marginal,07200,hg2_ki,12166461,COMPLETED,1739785110,4,16,NA,0,NA
marginal,07200,hg_bm_ki,12166464,COMPLETED,1739785110,4,16,NA,0,NA
marginal,07200,hg_m_ki,12166467,COMPLETED,1739785110,4,16,NA,0,NA
marginal,07202,hg_bm_ki,12166479,COMPLETED,1739785110,4,16,NA,0,NA
mcmcmc,3244,by_kv,12166282,COMPLETED,1739785058,225,16,NA,3242208000,NA
mcmcmc,1210,hg_bm_ki,12166232,COMPLETED,1739784904,800,16,NA,4532808000,NA
mcmcmc,1113,rm_by_t_ki,12166229,COMPLETED,1739784832,728,16,NA,3577140000,NA
mcmcmc,1113,by_kv,12166225,COMPLETED,1739784807,703,16,NA,3963396000,NA
mcmcmc,1210,hg_m_ki,12166233,COMPLETED,1739784747,643,16,NA,4559276000,NA
mcmcmc,07202,hg_kv,12165822,TIMEOUT,1739784742,8109,16,NA,36383476000,NA
mcmcmc,2131,by_kv,12166256,COMPLETED,1739784726,531,16,NA,3745972000,NA
mcmcmc,07204,by_n_ki,12166194,OUT_OF_MEMORY,1739784647,27,64,NA,0,NA
mcmcmc,1271,rm_by_t_ki,12166239,COMPLETED,1739784604,500,16,NA,3304524000,NA
mcmcmc,1210,by_kv,12166230,COMPLETED,1739784521,417,16,NA,3141836000,NA
mcmcmc,1113,hg_bm_ki,12166227,COMPLETED,1739784474,370,16,NA,4124832000,NA
mcmcmc,1113,hg_m_ki,12166228,COMPLETED,1739784474,370,16,NA,4112796000,NA
mcmcmc,1271,by_kv,12166235,COMPLETED,1739784348,244,16,NA,3308884000,NA
mcmcmc,1271,hg_m_ki,12166238,COMPLETED,1739784269,165,16,NA,3374776000,NA
mcmcmc,1271,hg_bm_ki,12166237,COMPLETED,1739784268,164,16,NA,3409892000,NA
mcmcmc,07205,rm_by_t_kv,12166211,OUT_OF_MEMORY,1739784177,13,64,NA,1262012000,NA
mcmcmc,3345,ns_ki,12166296,COMPLETED,1739784139,5,1,NA,0,NA
mcmcmc,3345,ns_n_ki,12166297,COMPLETED,1739784139,5,1,NA,0,NA
mcmcmc,3345,by_t_ki,12166290,COMPLETED,1739784116,12,1,NA,0,NA
mcmcmc,3345,hg2_ki,12166291,COMPLETED,1739784115,11,1,NA,0,NA
mcmcmc,07202,by_ki,12166176,COMPLETED,1739784114,10,1,NA,0,NA
mcmcmc,07202,hg_ki,12166182,COMPLETED,1739784114,10,1,NA,0,NA
mcmcmc,07202,ns_ki,12166183,COMPLETED,1739784114,10,1,NA,0,NA
mcmcmc,07202,by_nt_ki,12166178,COMPLETED,1739784111,7,1,NA,0,NA
mcmcmc,07202,ns_n_ki,12166185,COMPLETED,1739784111,7,1,NA,0,NA
mcmcmc,07203,hg_m_ki,12166191,COMPLETED,1739784111,7,16,NA,0,NA
mcmcmc,07202,by_n_ki,12166177,COMPLETED,1739784110,6,1,NA,0,NA
mcmcmc,07202,by_t_ki,12166180,COMPLETED,1739784110,6,1,NA,0,NA
mcmcmc,07203,hg_bm_ki,12166190,COMPLETED,1739784110,6,16,NA,0,NA
mcmcmc,07204,ns_ki,12166201,COMPLETED,1739784110,6,1,NA,0,NA
mcmcmc,07204,ns_n_ki,12166203,COMPLETED,1739784110,6,1,NA,0,NA
mcmcmc,07204,rm_by_t_ki,12166205,COMPLETED,1739784109,5,1,NA,0,NA
mcmcmc,07202,rm_by_t_ki,12166187,COMPLETED,1739784108,4,1,NA,0,NA
mcmcmc,07204,by_t_ki,12166197,COMPLETED,1739784108,4,1,NA,0,NA
mcmcmc,07204,hg_ki,12166200,COMPLETED,1739784108,4,1,NA,0,NA
mcmcmc,07204,by_nt_ki,12166195,COMPLETED,1739784107,3,1,NA,0,NA
mcmcmc,07204,hg2_ki,12166026,COMPLETED,1739778751,4,1,NA,0,NA
mcmcmc,3763,hg2_ki,12142281,OUT_OF_MEMORY,1739715143,37,64,NA,242634476000,NA
mcmcmc,691,hg2_ki,12104320,COMPLETED,1739714380,3,1,NA,0,NA
mcmcmc,4285,hg2_ki,12104296,COMPLETED,1739714351,5,1,NA,0,NA
mcmcmc,4173,hg2_ki,12104292,COMPLETED,1739709975,4,1,NA,0,NA
mcmcmc,3670,hg2_ki,12104278,COMPLETED,1739709399,4,1,NA,0,NA
marginal,157,ns_nt_ki,12112125,TIMEOUT,1739613677,258319,16,NA,15989508000,NA
mcmcmc,2800,hg2_ki,12142289,COMPLETED,1739503006,139807,16,NA,19744776000,NA
mcmcmc,4649,hg2_ki,12149466,OUT_OF_MEMORY,1739433830,18,64,NA,0,NA
mcmcmc,3804,hg2_ki,12149297,OUT_OF_MEMORY,1739426824,15,64,NA,0,NA
mcmcmc,3448,hg2_ki,12149296,OUT_OF_MEMORY,1739426790,11,64,NA,0,NA
mcmcmc,157,hg2_ki,12111570,COMPLETED,1739354437,178777,16,NA,54521508000,NA
mcmcmc,950,hg2_ki,12104324,TIMEOUT,1739229389,258320,16,NA,3098600000,NA
mcmcmc,5327,hg2_ki,12104317,TIMEOUT,1739228035,258309,16,NA,31612340000,NA
mcmcmc,748,hg2_ki,12104323,COMPLETED,1739218254,247886,16,NA,18594200000,NA
mcmcmc,3200,hg2_ki,12104269,TIMEOUT,1739202754,258330,16,NA,29485328000,NA
mcmcmc,3199,hg2_ki,12104268,COMPLETED,1739200335,257876,16,NA,11035132000,NA
mcmcmc,2553,hg2_ki,12104266,COMPLETED,1739199136,256955,16,NA,12729716000,NA
mcmcmc,104,hg2_ki,12104260,TIMEOUT,1739198621,258327,16,NA,19359356000,NA
marginal,4649,by_ki,12097071,TIMEOUT,1739179756,258310,16,NA,10651196000,0.643
mcmcmc,4867,hg2_ki,12104308,COMPLETED,1739111572,144415,16,NA,14842864000,NA
mcmcmc,493,hg2_ki,12104310,COMPLETED,1739084930,117773,16,NA,19155008000,NA
marginal,07204,ns_n_kv,11845732,COMPLETED,1739057249,326215,16,NA,18390988000,NA
mcmcmc,4910,hg2_ki,12104309,COMPLETED,1738999491,32334,16,NA,9810132000,NA
mcmcmc,4111,hg2_ki,12104291,COMPLETED,1738997219,45175,16,NA,11194004000,NA
mcmcmc,5230,hg2_ki,12104314,COMPLETED,1738991383,21688,16,NA,6788176000,NA
mcmcmc,3603,hg2_ki,12104275,COMPLETED,1738984527,35373,16,NA,7138788000,NA
mcmcmc,3646,hg2_ki,12104276,COMPLETED,1738983248,33582,16,NA,9631720000,NA
mcmcmc,3833,hg2_ki,12104287,COMPLETED,1738980162,28335,16,NA,9430324000,NA
mcmcmc,3705,hg2_ki,12104279,COMPLETED,1738973712,23564,16,NA,16283056000,NA
mcmcmc,5186,hg2_ki,12104312,COMPLETED,1738973364,5871,16,NA,5221312000,NA
mcmcmc,5099,hg2_ki,12104311,COMPLETED,1738972813,5412,16,NA,5237172000,NA
mcmcmc,4308,hg2_ki,12104299,COMPLETED,1738972751,17349,16,NA,10937480000,NA
mcmcmc,5268,hg2_ki,12104316,COMPLETED,1738972418,2723,16,NA,4791304000,NA
mcmcmc,450,hg2_ki,12104303,COMPLETED,1738971549,5525,16,NA,4457288000,NA
mcmcmc,706,hg2_ki,12104322,COMPLETED,1738971058,1118,16,NA,4341320000,NA
mcmcmc,675,hg2_ki,12104319,COMPLETED,1738970355,598,16,NA,3731120000,NA
mcmcmc,692,hg2_ki,12104321,OUT_OF_MEMORY,1738969935,25,16,NA,0,NA
mcmcmc,5255,hg2_ki,12104315,COMPLETED,1738969891,196,16,NA,3387812000,NA
mcmcmc,635,hg2_ki,12104318,COMPLETED,1738969788,93,16,NA,2901600000,NA
mcmcmc,4467,hg2_ki,12104302,COMPLETED,1738968703,3715,16,NA,5071048000,NA
mcmcmc,4747,hg2_ki,12104305,COMPLETED,1738968204,2180,16,NA,4400792000,NA
mcmcmc,3929,hg2_ki,12104289,COMPLETED,1738967496,15452,16,NA,9230280000,NA
mcmcmc,4790,hg2_ki,12104306,COMPLETED,1738967385,228,16,NA,3278240000,NA
mcmcmc,3655,hg2_ki,12104277,COMPLETED,1738966078,16314,16,NA,9973764000,NA
mcmcmc,4310,hg2_ki,12104301,COMPLETED,1738965692,2318,16,NA,4133488000,NA
mcmcmc,3755,hg2_ki,12104282,COMPLETED,1738965493,14673,16,NA,16215644000,NA
mcmcmc,4309,hg2_ki,12104300,COMPLETED,1738964971,5554,16,NA,5960968000,NA
mcmcmc,3710,hg2_ki,12104281,COMPLETED,1738956968,6466,16,NA,4823588000,NA
marginal,07204,by_ki,12097042,OUT_OF_MEMORY,1738956431,11,16,NA,0,NA
mcmcmc,4220,hg2_ki,12104293,COMPLETED,1738955982,3628,16,NA,5075120000,NA
mcmcmc,4305,hg2_ki,12104298,COMPLETED,1738955259,2843,16,NA,5599300000,NA
mcmcmc,2131,hg2_ki,12104265,COMPLETED,1738953082,12229,16,NA,9324368000,NA
mcmcmc,4817,hg2_ki,12104307,COMPLETED,1738952047,3,1,NA,0,NA
mcmcmc,3445,hg2_ki,12104273,COMPLETED,1738950470,1478,16,NA,4642480000,NA
mcmcmc,3244,hg2_ki,12104270,COMPLETED,1738949755,1155,16,NA,4044508000,NA
mcmcmc,3408,hg2_ki,12104272,COMPLETED,1738948979,379,16,NA,3403792000,NA
mcmcmc,1210,hg2_ki,12104262,COMPLETED,1738942433,2108,16,NA,4056288000,NA
mcmcmc,157,hg2_ki,12104264,OUT_OF_MEMORY,1738942163,12,16,NA,0,NA
mcmcmc,1113,hg2_ki,12104261,COMPLETED,1738942121,1827,16,NA,4376684000,NA
mcmcmc,1271,hg2_ki,12104263,COMPLETED,1738940835,510,16,NA,3516896000,NA
mcmcmc,4103,hg2_ki,12104290,COMPLETED,1738940329,4,1,NA,0,NA
